date;account;category;amount;currency;converted amount;currency;description
10/02/2019;.Наличные;Питание;-27.59;BYN;-27.59;BYN;
10/02/2019;.Наличные;Животные;-7.52;BYN;-7.52;BYN;
11/02/2019;CshLt*6979;Питание;-4;BYN;-4;BYN;
11/02/2019;CshLt*6979;Питание;-6.72;BYN;-6.72;BYN;
11/02/2019;CshLt*6979;"Питание;Овощи Фрукты";-0.9;BYN;-0.9;BYN;
12/02/2019;CshLt*6979;"Питание;Овощи Фрукты";-10.25;BYN;-10.25;BYN;
12/02/2019;CshLt*6979;Питание;-15.47;BYN;-15.47;BYN;
12/02/2019;CshLt*6979;"Хоз расх;Гигиена";-0.68;BYN;-0.68;BYN;
12/02/2019;CshLt*6979;Электроэнергия;-24.44;BYN;-24.44;BYN;
12/02/2019;CshLt*6979;Электроэнергия;-58.9;BYN;-58.9;BYN;
13/02/2019;CshLt*6979;Питание;-5.52;BYN;-5.52;BYN;
13/02/2019;CshLt*6979;"Коммунальные;Связь";-7.02;BYN;-7.02;BYN;
13/02/2019;CshLt*6979;"Питание;Овощи Фрукты";-3.02;BYN;-3.02;BYN;
13/02/2019;CshLt*6979;Питание;-1.34;BYN;-1.34;BYN;
13/02/2019;CshLt*6979;"Питание;Мясо";-10.96;BYN;-10.96;BYN;
15/02/2019;CshLt*6979;Ремонт;-8.85;BYN;-8.85;BYN;
15/02/2019;CshLt*6979;"Питание;Овощи Фрукты";-1.18;BYN;-1.18;BYN;
15/02/2019;CshLt*6979;Питание;-5.2;BYN;-5.2;BYN;
15/02/2019;CshLt*6979;Здоровье;-1.06;BYN;-1.06;BYN;
16/02/2019;CshLt*6979;Ребенок;-0.84;BYN;-0.84;BYN;
16/02/2019;CshLt*6979;Питание;-9.48;BYN;-9.48;BYN;
18/02/2019;CshLt*6979;"Питание;Овощи Фрукты";-1.31;BYN;-1.31;BYN;
18/02/2019;CshLt*6979;Питание;-6;BYN;-6;BYN;
19/02/2019;CshLt*6979;Питание;-2.48;BYN;-2.48;BYN;
19/02/2019;CshLt*6979;Питание;-2;BYN;-2;BYN;
19/02/2019;CshLt*6979;Хоз расходы;-6.08;BYN;-6.08;BYN;
20/02/2019;БПС *6265;Зарплата;313;BYN;313;BYN;
20/02/2019;CshLt*6979;"Коммунальные;Связь";-7.02;BYN;-7.02;BYN;
20/02/2019;БПС *6265;To 'CshLt*6979';-420;BYN;-420;BYN;
20/02/2019;CshLt*6979;To 'БГПбVisa*9727';-2;BYN;-2;BYN;
20/02/2019;CshLt*6979;To 'БГПБ*4317';-32;BYN;-32;BYN;
20/02/2019;CshLt*6979;To 'БГПб *4579';-32;BYN;-32;BYN;
20/02/2019;CshLt*6979;To 'БГПБ Virtuon';-32;BYN;-32;BYN;
20/02/2019;CshLt*6979;From 'БПС *6265';420;BYN;420;BYN;
20/02/2019;БГПбVisa*9727;From 'CshLt*6979';2;BYN;2;BYN;
20/02/2019;БГПБ*4317;From 'CshLt*6979';13.088;EUR;32;BYN;
20/02/2019;БГПб *4579;From 'CshLt*6979';14.814;USD;32;BYN;
20/02/2019;БГПБ Virtuon;From 'CshLt*6979';14.814;USD;32;BYN;
21/02/2019;CshLt*6979;"Питание;Овощи Фрукты";-6.22;BYN;-6.22;BYN;
21/02/2019;CshLt*6979;Питание;-1.2;BYN;-1.2;BYN;
21/02/2019;.Наличные;Техника;-42.5;BYN;-42.5;BYN;
21/02/2019;CshLt*6979;To '.Наличные';-100;BYN;-100;BYN;
21/02/2019;.Наличные;From 'CshLt*6979';100;BYN;100;BYN;
22/02/2019;CshLt*6979;Питание;-2.39;BYN;-2.39;BYN;
22/02/2019;CshLt*6979;Питание;-12.7;BYN;-12.7;BYN;
22/02/2019;CshLt*6979;Хоз расходы;-10.66;BYN;-10.66;BYN;
25/02/2019;CshLt*6979;Коммунальные;-50.2;BYN;-50.2;BYN;
25/02/2019;БГПБ Virtuon;Одежда;-9.81;USD;-19.914;BYN;
25/02/2019;CshLt*6979;Питание;-2;BYN;-2;BYN;
25/02/2019;CshLt*6979;Питание;-5;BYN;-5;BYN;
26/02/2019;CshLt*6979;Питание;-4.39;BYN;-4.39;BYN;
27/02/2019;CshLt*6979;"Питание;Мясо";-9.64;BYN;-9.64;BYN;
27/02/2019;CshLt*6979;"Питание;Овощи Фрукты";-3.5;BYN;-3.5;BYN;
27/02/2019;CshLt*6979;"Коммунальные;Связь";-7.02;BYN;-7.02;BYN;
27/02/2019;.Наличные;Подарки;-20;BYN;-20;BYN;
27/02/2019;.Наличные;Работа;-20;BYN;-20;BYN;
28/02/2019;.Наличные;Транспорт;-33.2;BYN;-33.2;BYN;
28/02/2019;CshLt*6979;"Коммунальные;Связь";-19;BYN;-19;BYN;
28/02/2019;CshLt*6979;Питание;-2;BYN;-2;BYN;
28/02/2019;CshLt*6979;Хоз расходы;-8;BYN;-8;BYN;
28/02/2019;CshLt*6979;Депозиты;2.93;BYN;2.93;BYN;
28/02/2019;CshLt*6979;"Питание;Овощи Фрукты";-0.88;BYN;-0.88;BYN;
28/02/2019;CshLt*6979;Питание;-5.6;BYN;-5.6;BYN;
28/02/2019;CshLt*6979;Животные;-1.99;BYN;-1.99;BYN;
28/02/2019;CshLt*6979;Питание;-4.25;BYN;-4.25;BYN;
01/03/2019;CshLt*6979;"Питание;Овощи Фрукты";-3.47;BYN;-3.47;BYN;
01/03/2019;CshLt*6979;Питание;-14.71;BYN;-14.71;BYN;
01/03/2019;CshLt*6979;"Питание;Овощи Фрукты";-1.07;BYN;-1.07;BYN;
01/03/2019;CshLt*6979;Питание;-5.8;BYN;-5.8;BYN;
04/03/2019;CshLt*6979;"Питание;Овощи Фрукты";-1.32;BYN;-1.32;BYN;
04/03/2019;CshLt*6979;Питание;-2.59;BYN;-2.59;BYN;
04/03/2019;CshLt*6979;Коммунальные;-0.93;BYN;-0.93;BYN;
05/03/2019;CshLt*6979;Питание;-12.92;BYN;-12.92;BYN;
05/03/2019;CshLt*6979;"Питание;Овощи Фрукты";-2.2;BYN;-2.2;BYN;
05/03/2019;CshLt*6979;Питание;-1.6;BYN;-1.6;BYN;
05/03/2019;CshLt*6979;"Коммунальные;Связь";-7.02;BYN;-7.02;BYN;
06/03/2019;БПС *6265;Счета;-2.9;BYN;-2.9;BYN;
06/03/2019;БПС *6265;To 'CshLt*6979';-860;BYN;-860;BYN;
06/03/2019;CshLt*6979;To 'БГПбVisa*9727';-156;BYN;-156;BYN;
06/03/2019;CshLt*6979;To 'БГПБ*4317';-86;BYN;-86;BYN;
06/03/2019;CshLt*6979;To 'БГПб *4579';-86;BYN;-86;BYN;
06/03/2019;CshLt*6979;To 'БГПБ Virtuon';-66;BYN;-66;BYN;
06/03/2019;CshLt*6979;To '.Наличные';-50;BYN;-50;BYN;
06/03/2019;CshLt*6979;From 'БПС *6265';860;BYN;860;BYN;
06/03/2019;БГПбVisa*9727;From 'CshLt*6979';156;BYN;156;BYN;
06/03/2019;БГПБ*4317;From 'CshLt*6979';35.36;EUR;86;BYN;
06/03/2019;БГПб *4579;From 'CshLt*6979';39.937;USD;86;BYN;
06/03/2019;БГПБ Virtuon;From 'CshLt*6979';30.65;USD;66;BYN;
06/03/2019;.Наличные;From 'CshLt*6979';50;BYN;50;BYN;
06/03/2019;.Наличные;"Питание;Овощи Фрукты";-0.88;BYN;-0.88;BYN;
06/03/2019;.Наличные;Питание;-6.04;BYN;-6.04;BYN;
06/03/2019;БПС *6265;Зарплата;872.85;BYN;872.85;BYN;
06/03/2019;CshLt*6979;Питание;-2;BYN;-2;BYN;
06/03/2019;CshLt*6979;Хоз расходы;-11;BYN;-11;BYN;
06/03/2019;.Наличные;Подарки;-12;BYN;-12;BYN;
07/03/2019;БГПбVisa*9727;To 'БГПБ Virtuon';-20;BYN;-20;BYN;
07/03/2019;БГПБ Virtuon;From 'БГПбVisa*9727';9.35;USD;20;BYN;
07/03/2019;CshLt*6979;Питание;-1.23;BYN;-1.23;BYN;
07/03/2019;.Наличные;Подарки;-12;BYN;-12;BYN;
07/03/2019;CshLt*6979;Подарки;-9;BYN;-9;BYN;
07/03/2019;CshLt*6979;To '.Наличные';-70;BYN;-70;BYN;
07/03/2019;.Наличные;From 'CshLt*6979';70;BYN;70;BYN;
09/03/2019;CshLt*6979;Питание;-10.26;BYN;-10.26;BYN;
09/03/2019;CshLt*6979;"Питание;Овощи Фрукты";-2.5;BYN;-2.5;BYN;
10/03/2019;CshLt*6979;Коммунальные;-2.47;BYN;-2.47;BYN;
10/03/2019;БГПБ Virtuon;Ремонт;-12.28;USD;-24.928;BYN;
11/03/2019;CshLt*6979;"Питание;Овощи Фрукты";-4.6;BYN;-4.6;BYN;
11/03/2019;CshLt*6979;Питание;-17.06;BYN;-17.06;BYN;
11/03/2019;CshLt*6979;Животные;-1.99;BYN;-1.99;BYN;
11/03/2019;CshLt*6979;Счета;-123.05;BYN;-123.05;BYN;
11/03/2019;CshLt*6979;Питание;-6.54;BYN;-6.54;BYN;
11/03/2019;БПС *6265;Зарплата;2 209;BYN;2 209;BYN;
11/03/2019;БПС *6265;To 'CshLt*6979';-1 000;BYN;-1 000;BYN;
11/03/2019;CshLt*6979;From 'БПС *6265';1 000;BYN;1 000;BYN;
11/03/2019;CshLt*6979;To 'БГПбVisa*9727';-220;BYN;-220;BYN;
11/03/2019;БГПбVisa*9727;From 'CshLt*6979';220;BYN;220;BYN;
11/03/2019;CshLt*6979;To 'БГПб *4579';-220;BYN;-220;BYN;
11/03/2019;БГПб *4579;From 'CshLt*6979';102.279;USD;220;BYN;
11/03/2019;CshLt*6979;To 'БГПБ*4317';-220;BYN;-220;BYN;
11/03/2019;БГПБ*4317;From 'CshLt*6979';91.022;EUR;220;BYN;
11/03/2019;CshLt*6979;To 'БГПБ Virtuon';-220;BYN;-220;BYN;
11/03/2019;БГПБ Virtuon;From 'CshLt*6979';102.326;USD;220;BYN;
12/03/2019;CshLt*6979;"Питание;Мясо";-9.73;BYN;-9.73;BYN;
12/03/2019;БПС *6265;To 'CshLt*6979';-1 000;BYN;-1 000;BYN;
12/03/2019;CshLt*6979;From 'БПС *6265';1 000;BYN;1 000;BYN;
12/03/2019;CshLt*6979;To 'БГПб *4579';-200;BYN;-200;BYN;
12/03/2019;БГПб *4579;From 'CshLt*6979';93.024;USD;200;BYN;
12/03/2019;CshLt*6979;To 'БГПБ*4317';-200;BYN;-200;BYN;
12/03/2019;БГПБ*4317;From 'CshLt*6979';82.748;EUR;200;BYN;
12/03/2019;CshLt*6979;To 'БГПбVisa*9727';-200;BYN;-200;BYN;
12/03/2019;БГПбVisa*9727;From 'CshLt*6979';200;BYN;200;BYN;
12/03/2019;CshLt*6979;"Коммунальные;Связь";-7.02;BYN;-7.02;BYN;
12/03/2019;CshLt*6979;Ремонт;-9.99;BYN;-9.99;BYN;
12/03/2019;CshLt*6979;To '.Наличные';-220;BYN;-220;BYN;
12/03/2019;.Наличные;From 'CshLt*6979';220;BYN;220;BYN;
13/03/2019;CshLt*6979;Хоз расходы;-1.5;BYN;-1.5;BYN;
13/03/2019;CshLt*6979;"Питание;Овощи Фрукты";-2;BYN;-2;BYN;
13/03/2019;CshLt*6979;Питание;-4;BYN;-4;BYN;
13/03/2019;CshLt*6979;"Питание;Овощи Фрукты";-2.09;BYN;-2.09;BYN;
13/03/2019;CshLt*6979;Питание;-5.66;BYN;-5.66;BYN;
14/03/2019;CshLt*6979;Питание;-1.54;BYN;-1.54;BYN;
14/03/2019;CshLt*6979;Хоз расходы;-8.5;BYN;-8.5;BYN;
14/03/2019;CshLt*6979;Питание;-2;BYN;-2;BYN;
14/03/2019;CshLt*6979;"Питание;Овощи Фрукты";-1.54;BYN;-1.54;BYN;
15/03/2019;CshLt*6979;Хоз расходы;-20.3;BYN;-20.3;BYN;
15/03/2019;CshLt*6979;Питание;-1.25;BYN;-1.25;BYN;
15/03/2019;CshLt*6979;Ремонт;-42.97;BYN;-42.97;BYN;
16/03/2019;БГПБ Virtuon;Ребенок;-4.41;USD;-8.952;BYN;
16/03/2019;CshLt*6979;"Питание;Овощи Фрукты";-3.2;BYN;-3.2;BYN;
16/03/2019;CshLt*6979;Питание;-11.74;BYN;-11.74;BYN;
16/03/2019;CshLt*6979;"Хоз расх;Гигиена";-2.2;BYN;-2.2;BYN;
18/03/2019;CshLt*6979;Хоз расходы;-9;BYN;-9;BYN;
18/03/2019;CshLt*6979;Питание;-2;BYN;-2;BYN;
18/03/2019;CshLt*6979;Здоровье;-9.66;BYN;-9.66;BYN;
18/03/2019;CshLt*6979;Животные;-3.98;BYN;-3.98;BYN;
18/03/2019;CshLt*6979;Питание;-4.69;BYN;-4.69;BYN;
18/03/2019;CshLt*6979;"Питание;Мясо";-9;BYN;-9;BYN;
18/03/2019;.Наличные;Личные;-8;BYN;-8;BYN;
19/03/2019;CshLt*6979;"Коммунальные;Связь";-7.02;BYN;-7.02;BYN;
19/03/2019;CshLt*6979;Электроэнергия;-14.67;BYN;-14.67;BYN;
19/03/2019;CshLt*6979;Коммунальные;-0.93;BYN;-0.93;BYN;
19/03/2019;CshLt*6979;Электроэнергия;-42.16;BYN;-42.16;BYN;
19/03/2019;.Наличные;Здоровье;-20;BYN;-20;BYN;
20/03/2019;БПС *6265;Зарплата;313;BYN;313;BYN;
22/03/2019;CshLt*6979;Коммунальные;-61.55;BYN;-61.55;BYN;
22/03/2019;CshLt*6979;Ребенок;-5.89;BYN;-5.89;BYN;
22/03/2019;БПС *6265;To 'CshLt*6979';-520;BYN;-520;BYN;
22/03/2019;CshLt*6979;From 'БПС *6265';520;BYN;520;BYN;
22/03/2019;CshLt*6979;To 'БГПбVisa*9727';-52;BYN;-52;BYN;
22/03/2019;БГПбVisa*9727;From 'CshLt*6979';52;BYN;52;BYN;
22/03/2019;CshLt*6979;To 'БГПб *4579';-52;BYN;-52;BYN;
22/03/2019;БГПб *4579;From 'CshLt*6979';24.46;USD;52;BYN;
22/03/2019;CshLt*6979;To 'БГПБ*4317';-52;BYN;-52;BYN;
22/03/2019;БГПБ*4317;From 'CshLt*6979';21.666;EUR;52;BYN;
22/03/2019;CshLt*6979;To 'БГПБ Virtuon';-52;BYN;-52;BYN;
22/03/2019;БГПБ Virtuon;From 'CshLt*6979';24.482;USD;52;BYN;
23/03/2019;БГПБ Virtuon;DIY;-3.71;USD;-7.531;BYN;
23/03/2019;CshLt*6979;Питание;-11.67;BYN;-11.67;BYN;
23/03/2019;CshLt*6979;"Питание;Овощи Фрукты";-4.63;BYN;-4.63;BYN;
24/03/2019;.Наличные;Животные;-3.16;BYN;-3.16;BYN;
24/03/2019;.Наличные;Животные;-7.52;BYN;-7.52;BYN;
25/03/2019;CshLt*6979;Питание;-4.54;BYN;-4.54;BYN;
26/03/2019;CshLt*6979;"Коммунальные;Связь";-7.02;BYN;-7.02;BYN;
27/03/2019;CshLt*6979;Питание;-8.16;BYN;-8.16;BYN;
28/03/2019;CshLt*6979;To '.Наличные';-5;BYN;-5;BYN;
28/03/2019;.Наличные;From 'CshLt*6979';5;BYN;5;BYN;
29/03/2019;БГПБ Virtuon;Ремонт;-9.21;USD;-18.696;BYN;
29/03/2019;БГПБ Virtuon;Одежда;-27.21;USD;-55.236;BYN;
30/03/2019;БГПБ Virtuon;Ремонт;-14.98;USD;-30.409;BYN;
31/03/2019;.Наличные;Транспорт;-36.49;BYN;-36.49;BYN;
31/03/2019;CshLt*6979;Подарки;-34.99;BYN;-34.99;BYN;
31/03/2019;CshLt*6979;Хоз расходы;-16.33;BYN;-16.33;BYN;
31/03/2019;CshLt*6979;"Питание;Мясо";-8.28;BYN;-8.28;BYN;
31/03/2019;CshLt*6979;Одежда;-55.95;BYN;-55.95;BYN;
31/03/2019;CshLt*6979;Питание;-17.3;BYN;-17.3;BYN;
31/03/2019;CshLt*6979;Питание;-6.2;BYN;-6.2;BYN;
31/03/2019;CshLt*6979;Здоровье;-0.85;BYN;-0.85;BYN;
31/03/2019;CshLt*6979;Питание;-17.3;BYN;-17.3;BYN;
31/03/2019;CshLt*6979;Депозиты;4.23;BYN;4.23;BYN;
31/03/2019;CshLt*6979;"Коммунальные;Связь";-19.9;BYN;-19.9;BYN;
01/04/2019;CshLt*6979;Ремонт;-33.35;BYN;-33.35;BYN;
01/04/2019;CshLt*6979;Ремонт;-101.9;BYN;-101.9;BYN;
01/04/2019;CshLt*6979;Хоз расходы;-10;BYN;-10;BYN;
02/04/2019;CshLt*6979;Техника;-75.19;BYN;-75.19;BYN;
02/04/2019;CshLt*6979;"Коммунальные;Связь";-7.02;BYN;-7.02;BYN;
02/04/2019;CshLt*6979;Питание;-12.79;BYN;-12.79;BYN;
02/04/2019;БГПбVisa*9727;To 'CshLt*6979';-270;BYN;-270;BYN;
02/04/2019;CshLt*6979;From 'БГПбVisa*9727';270;BYN;270;BYN;
02/04/2019;CshLt*6979;Коммунальные;-6.31;BYN;-6.31;BYN;
02/04/2019;CshLt*6979;Электроэнергия;-47.66;BYN;-47.66;BYN;
02/04/2019;CshLt*6979;Электроэнергия;-15.36;BYN;-15.36;BYN;
03/04/2019;БПС *6265;Счета;-2.9;BYN;-2.9;BYN;
03/04/2019;.Наличные;Ребенок;-80;BYN;-80;BYN;
03/04/2019;CshLt*6979;To '.Наличные';-100;BYN;-100;BYN;
03/04/2019;.Наличные;From 'CshLt*6979';100;BYN;100;BYN;
03/04/2019;CshLt*6979;Питание;-41.93;BYN;-41.93;BYN;
03/04/2019;CshLt*6979;"Хоз расх;Гигиена";-1.17;BYN;-1.17;BYN;
05/04/2019;БПС *6265;To 'CshLt*6979';-290;BYN;-290;BYN;
05/04/2019;CshLt*6979;From 'БПС *6265';290;BYN;290;BYN;
05/04/2019;БПС *6265;Зарплата;283.69;BYN;283.69;BYN;
05/04/2019;CshLt*6979;"Питание;Овощи Фрукты";-11.5;BYN;-11.5;BYN;
05/04/2019;CshLt*6979;Питание;-23.08;BYN;-23.08;BYN;
05/04/2019;.Наличные;Хоз расходы;-33;BYN;-33;BYN;
05/04/2019;.Наличные;Ремонт;-134;BYN;-134;BYN;
05/04/2019;CshLt*6979;To 'БГПбVisa*9727';-29;BYN;-29;BYN;
05/04/2019;БГПбVisa*9727;From 'CshLt*6979';29;BYN;29;BYN;
08/04/2019;CshLt*6979;Питание;-27.05;BYN;-27.05;BYN;
09/04/2019;CshLt*6979;Ребенок;-5.85;BYN;-5.85;BYN;
09/04/2019;CshLt*6979;"Коммунальные;Связь";-7.02;BYN;-7.02;BYN;
09/04/2019;БГПБ Virtuon;Ремонт;-26.71;USD;-54.221;BYN;
10/04/2019;CshLt*6979;To '.Наличные';-90;BYN;-90;BYN;
10/04/2019;.Наличные;From 'CshLt*6979';90;BYN;90;BYN;
10/04/2019;БПС *6265;Ремонт;-79.71;BYN;-79.71;BYN;
10/04/2019;CshLt*6979;"Коммунальные;Связь";-6;BYN;-6;BYN;
11/04/2019;CshLt*6979;"Питание;Овощи Фрукты";-2.88;BYN;-2.88;BYN;
11/04/2019;CshLt*6979;Питание;-8.89;BYN;-8.89;BYN;
12/04/2019;CshLt*6979;Питание;-24;BYN;-24;BYN;
12/04/2019;CshLt*6979;"Питание;Овощи Фрукты";-3.6;BYN;-3.6;BYN;
12/04/2019;БГПБ Virtuon;Ремонт;-12.78;USD;-25.943;BYN;
12/04/2019;БГПБ Virtuon;DIY;-3.54;USD;-7.186;BYN;
13/04/2019;CshLt*6979;"Питание;Мясо";-26.41;BYN;-26.41;BYN;
15/04/2019;CshLt*6979;"Питание;Овощи Фрукты";-1.98;BYN;-1.98;BYN;
15/04/2019;CshLt*6979;Питание;-7.63;BYN;-7.63;BYN;
15/04/2019;CshLt*6979;Питание;-25.19;BYN;-25.19;BYN;
15/04/2019;CshLt*6979;Животные;-4.24;BYN;-4.24;BYN;
16/04/2019;БГПбVisa*9727;To 'CshLt*6979';-200;BYN;-200;BYN;
16/04/2019;CshLt*6979;From 'БГПбVisa*9727';200;BYN;200;BYN;
16/04/2019;CshLt*6979;"Коммунальные;Связь";-7.02;BYN;-7.02;BYN;
17/04/2019;CshLt*6979;To '.Наличные';-240;BYN;-240;BYN;
17/04/2019;.Наличные;From 'CshLt*6979';240;BYN;240;BYN;
17/04/2019;.Наличные;Хоз расходы;-180;BYN;-180;BYN;
17/04/2019;CshLt*6979;"Питание;Овощи Фрукты";-3.19;BYN;-3.19;BYN;
17/04/2019;CshLt*6979;Питание;-2.23;BYN;-2.23;BYN;
18/04/2019;CshLt*6979;Питание;-20.36;BYN;-20.36;BYN;
18/04/2019;БГПбVisa*9727;To 'CshLt*6979';-29.9;BYN;-29.9;BYN;
18/04/2019;CshLt*6979;From 'БГПбVisa*9727';29.9;BYN;29.9;BYN;
18/04/2019;CshLt*6979;"Питание;Овощи Фрукты";-5.73;BYN;-5.73;BYN;
18/04/2019;CshLt*6979;Хоз расходы;-2.23;BYN;-2.23;BYN;
18/04/2019;CshLt*6979;Питание;-20.31;BYN;-20.31;BYN;
19/04/2019;CshLt*6979;Хоз расходы;-2.5;BYN;-2.5;BYN;
19/04/2019;CshLt*6979;Питание;-2;BYN;-2;BYN;
19/04/2019;БГПбVisa*9727;To 'CshLt*6979';-100;BYN;-100;BYN;
19/04/2019;CshLt*6979;From 'БГПбVisa*9727';100;BYN;100;BYN;
19/04/2019;БГПБ Virtuon;To 'CshLt*6979';-12;USD;-24.999;BYN;
19/04/2019;CshLt*6979;From 'БГПБ Virtuon';24.999;BYN;24.999;BYN;
19/04/2019;CshLt*6979;Питание;-2.99;BYN;-2.99;BYN;
19/04/2019;БГПБ Virtuon;Хоз расходы;-9.59;USD;-19.979;BYN;
19/04/2019;CshLt*6979;Счета;-123.05;BYN;-123.05;BYN;
19/04/2019;БГПбVisa*9727;Ребенок;-1.72;BYN;-1.72;BYN;
19/04/2019;CshLt*6979;Питание;-2;BYN;-2;BYN;
19/04/2019;CshLt*6979;Хоз расходы;-2.5;BYN;-2.5;BYN;
19/04/2019;CshLt*6979;"Питание;Мясо";-16.71;BYN;-16.71;BYN;
19/04/2019;CshLt*6979;Питание;-6.39;BYN;-6.39;BYN;96.56
19/04/2019;БПС *6265;To 'CshLt*6979';-150;BYN;-150;BYN;
19/04/2019;CshLt*6979;From 'БПС *6265';150;BYN;150;BYN;
19/04/2019;CshLt*6979;To 'БГПбVisa*9727';-15;BYN;-15;BYN;
19/04/2019;БГПбVisa*9727;From 'CshLt*6979';15;BYN;15;BYN;
19/04/2019;CshLt*6979;To 'БГПб *4579';-15;BYN;-15;BYN;
19/04/2019;БГПб *4579;From 'CshLt*6979';7.129;USD;15;BYN;
19/04/2019;CshLt*6979;To 'БГПБ*4317';-15;BYN;-15;BYN;
19/04/2019;БГПБ*4317;From 'CshLt*6979';6.36;EUR;15;BYN;
19/04/2019;БПС *6265;Зарплата;150;BYN;150;BYN;
22/04/2019;CshLt*6979;Хоз расходы;-7;BYN;-7;BYN;
22/04/2019;CshLt*6979;To '.Наличные';-10;BYN;-10;BYN;
22/04/2019;.Наличные;From 'CshLt*6979';10;BYN;10;BYN;
23/04/2019;CshLt*6979;"Коммунальные;Связь";-7.02;BYN;-7.02;BYN;
23/04/2019;БПС *6265;Хоз расходы;-202.44;BYN;-202.44;BYN;
23/04/2019;БГПбVisa*9727;"Питание;Овощи Фрукты";-1.4;BYN;-1.4;BYN;
24/04/2019;CshLt*6979;"Коммунальные;Связь";-7.2;BYN;-7.2;BYN;
24/04/2019;.Наличные;Питание;-3;BYN;-3;BYN;
24/04/2019;БГПбVisa*9727;Питание;-25.93;BYN;-25.93;BYN;
25/04/2019;CshLt*6979;Коммунальные;-0.93;BYN;-0.93;BYN;
25/04/2019;CshLt*6979;Коммунальные;-46.62;BYN;-46.62;BYN;
25/04/2019;CshLt*6979;Хоз расходы;-1;BYN;-1;BYN;
25/04/2019;CshLt*6979;Питание;-2;BYN;-2;BYN;
29/04/2019;.Наличные;Личные;-8;BYN;-8;BYN;
29/04/2019;.Наличные;"Питание;Овощи Фрукты";-13.1;BYN;-13.1;BYN;
29/04/2019;CshLt*6979;Питание;-4;BYN;-4;BYN;
29/04/2019;БГПбVisa*9727;"Питание;Мясо";-9.02;BYN;-9.02;BYN;
30/04/2019;.Наличные;Транспорт;-46.9;BYN;-46.9;BYN;
30/04/2019;CshLt*6979;Депозиты;2.89;BYN;2.89;BYN;
30/04/2019;БГПб *4579;"Коммунальные;Связь";-9.51;USD;-19.812;BYN;
30/04/2019;БГПбVisa*9727;To 'CshLt*6979';-15;BYN;-15;BYN;
30/04/2019;CshLt*6979;From 'БГПбVisa*9727';15;BYN;15;BYN;
01/05/2019;CshLt*6979;"Коммунальные;Связь";-7.2;BYN;-7.2;BYN;
02/05/2019;БГПбVisa*9727;"Питание;Мясо";-9.15;BYN;-9.15;BYN;
02/05/2019;БГПбVisa*9727;Питание;-9.3;BYN;-9.3;BYN;
03/05/2019;БГПбVisa*9727;"Питание;Мясо";-5.64;BYN;-5.64;BYN;
03/05/2019;БГПбVisa*9727;Питание;-4.61;BYN;-4.61;BYN;
04/05/2019;БПС *6265;Зарплата;241.63;BYN;241.63;BYN;
04/05/2019;БПС *6265;Счета;-2.9;BYN;-2.9;BYN;
04/05/2019;БПС *6265;To 'CshLt*6979';-240;BYN;-240;BYN;
04/05/2019;CshLt*6979;From 'БПС *6265';240;BYN;240;BYN;
05/05/2019;.Наличные;"Хоз расх;Гигиена";-32.3;BYN;-32.3;BYN;
05/05/2019;CshLt*6979;"Питание;Овощи Фрукты";-8.02;BYN;-8.02;BYN;
05/05/2019;CshLt*6979;Питание;-16.4;BYN;-16.4;BYN;
05/05/2019;БГПб *4579;To 'БГПБ Virtuon';-18;USD;-37.499;BYN;
05/05/2019;БГПБ Virtuon;From 'БГПб *4579';18;USD;37.499;BYN;
06/05/2019;CshLt*6979;To 'БГПбVisa*9727';-60;BYN;-60;BYN;
06/05/2019;БГПбVisa*9727;From 'CshLt*6979';60;BYN;60;BYN;
06/05/2019;БГПБ Virtuon;Ребенок;-16.13;USD;-33.604;BYN;
06/05/2019;БГПБ Virtuon;DIY;-7.05;USD;-14.687;BYN;
07/05/2019;.Наличные;Питание;-14.6;BYN;-14.6;BYN;
08/05/2019;CshLt*6979;"Коммунальные;Связь";-7.2;BYN;-7.2;BYN;
09/05/2019;CshLt*6979;"Коммунальные;Связь";-3;BYN;-3;BYN;
09/05/2019;CshLt*6979;Сбережения;4.06;BYN;4.06;BYN;
10/05/2019;CshLt*6979;Хоз расходы;-1.49;BYN;-1.49;BYN;
10/05/2019;CshLt*6979;Коммунальные;-2.88;BYN;-2.88;BYN;
10/05/2019;CshLt*6979;Счета;-123.05;BYN;-123.05;BYN;
10/05/2019;БГПб *4579;To 'CshLt*6979';-30;USD;-62.499;BYN;
10/05/2019;CshLt*6979;From 'БГПб *4579';62.499;BYN;62.499;BYN;
10/05/2019;БГПбVisa*9727;Питание;-10;BYN;-10;BYN;28.88
10/05/2019;БГПбVisa*9727;"Питание;Мясо";-14.92;BYN;-14.92;BYN;28.88
10/05/2019;БГПбVisa*9727;Животные;-7.94;BYN;-7.94;BYN;28.88
10/05/2019;БГПбVisa*9727;Ребенок;-58.29;BYN;-58.29;BYN;Кросовки
10/05/2019;.Наличные;Ребенок;-25;BYN;-25;BYN;Майки
11/05/2019;CshLt*6979;To '.Наличные';-5;BYN;-5;BYN;
11/05/2019;.Наличные;From 'CshLt*6979';5;BYN;5;BYN;
11/05/2019;CshLt*6979;Питание;-3;BYN;-3;BYN;6
11/05/2019;CshLt*6979;Хоз расходы;-3;BYN;-3;BYN;6
14/05/2019;БГПбVisa*9727;Питание;-7.89;BYN;-7.89;BYN;22.77
14/05/2019;БГПбVisa*9727;"Питание;Мясо";-12.89;BYN;-12.89;BYN;
